#,"Date Time, GMT -0700","Temp, °F","RH, %","DewPt, °F"
11662,2018-12-15 8:59:00,50.22,84.96,45.89
11663,2018-12-15 9:09:00,51.30,83.98,46.65
11664,2018-12-15 9:19:00,52.54,84.12,47.90
11665,2018-12-15 9:29:00,54.00,83.89,49.27
11666,2018-12-15 9:39:00,55.32,81.45,49.76
11667,2018-12-15 9:49:00,56.55,75.42,48.90
11668,2018-12-15 9:59:00,57.71,77.16,50.64
11669,2018-12-15 10:09:00,58.95,75.21,51.14
11670,2018-12-15 10:19:00,59.79,70.67,50.28
11671,2018-12-15 10:29:00,60.49,72.95,51.81
11672,2018-12-15 10:39:00,60.95,68.98,50.73
11673,2018-12-15 10:49:00,61.57,69.84,51.66
11674,2018-12-15 10:59:00,62.19,67.57,51.36
11675,2018-12-15 11:09:00,62.88,69.18,52.66
11676,2018-12-15 11:19:00,63.42,61.98,50.20
11677,2018-12-15 11:29:00,64.04,65.88,52.44
11678,2018-12-15 11:39:00,64.50,63.51,51.88
11679,2018-12-15 11:49:00,65.12,67.45,54.11
11680,2018-12-15 11:59:00,65.59,67.45,54.55
11681,2018-12-15 12:09:00,65.97,69.36,55.69
11682,2018-12-15 12:19:00,66.59,68.95,56.12
11683,2018-12-15 12:29:00,66.74,68.59,56.12
11684,2018-12-15 12:39:00,66.59,68.95,56.12
11685,2018-12-15 12:49:00,66.67,70.02,56.62
11686,2018-12-15 12:59:00,66.74,69.96,56.67
11687,2018-12-15 13:09:00,66.74,70.05,56.70
11688,2018-12-15 13:19:00,66.51,70.85,56.80
11689,2018-12-15 13:29:00,66.28,72.72,57.30
11690,2018-12-15 13:39:00,65.89,73.10,57.07
11691,2018-12-15 13:49:00,65.82,74.98,57.70
11692,2018-12-15 13:59:00,65.43,73.04,56.60
11693,2018-12-15 14:09:00,65.12,70.70,55.41
11694,2018-12-15 14:19:00,64.50,73.10,55.73
11695,2018-12-15 14:29:00,64.27,73.42,55.63
11696,2018-12-15 14:39:00,63.89,72.92,55.07
11697,2018-12-15 14:49:00,63.58,72.83,54.74
11698,2018-12-15 14:59:00,63.19,72.45,54.22
11699,2018-12-15 15:09:00,62.81,73.66,54.30
11700,2018-12-15 15:19:00,62.42,74.71,54.32
11701,2018-12-15 15:29:00,62.11,73.78,53.68
11702,2018-12-15 15:39:00,61.72,75.88,54.07
11703,2018-12-15 15:49:00,61.26,75.39,53.45
11704,2018-12-15 15:59:00,60.72,77.05,53.52
11705,2018-12-15 16:09:00,60.18,79.30,53.78
11706,2018-12-15 16:19:00,59.33,80.93,53.51
11707,2018-12-15 16:29:00,58.40,81.36,52.75
11708,2018-12-15 16:39:00,57.17,82.10,51.79
11709,2018-12-15 16:49:00,56.24,82.76,51.10
11710,2018-12-15 16:59:00,55.32,82.76,50.19
11711,2018-12-15 17:09:00,54.31,83.92,49.58
11712,2018-12-15 17:19:00,53.54,84.68,49.07
11713,2018-12-15 17:29:00,52.92,85.47,48.71
11714,2018-12-15 17:39:00,52.30,85.36,48.06
11715,2018-12-15 17:49:00,51.38,86.00,47.35
11716,2018-12-15 17:59:00,50.91,86.37,47.01
11717,2018-12-15 18:09:00,50.68,87.29,47.06
11718,2018-12-15 18:19:00,50.45,87.68,46.95
11719,2018-12-15 18:29:00,50.45,88.40,47.17
11720,2018-12-15 18:39:00,50.37,88.93,47.25
11721,2018-12-15 18:49:00,50.37,88.93,47.25
11722,2018-12-15 18:59:00,50.22,88.79,47.06
11723,2018-12-15 19:09:00,49.99,87.62,46.48
11724,2018-12-15 19:19:00,49.60,88.29,46.30
11725,2018-12-15 19:29:00,49.52,88.79,46.37
11726,2018-12-15 19:39:00,49.37,88.68,46.19
11727,2018-12-15 19:49:00,49.22,89.48,46.27
11728,2018-12-15 19:59:00,48.98,89.56,46.07
11729,2018-12-15 20:09:00,48.98,90.28,46.28
11730,2018-12-15 20:19:00,48.98,89.45,46.04
11731,2018-12-15 20:29:00,48.52,89.48,45.59
11732,2018-12-15 20:39:00,48.91,91.10,46.44
11733,2018-12-15 20:49:00,48.37,89.06,45.31
11734,2018-12-15 20:59:00,47.90,89.40,44.95
11735,2018-12-15 21:09:00,47.75,90.22,45.04
11736,2018-12-15 21:19:00,47.52,89.67,44.65
11737,2018-12-15 21:29:00,47.28,90.55,44.68
11738,2018-12-15 21:39:00,47.05,89.70,44.20
11739,2018-12-15 21:49:00,46.90,90.39,44.25
11740,2018-12-15 21:59:00,46.82,90.50,44.20
11741,2018-12-15 22:09:00,46.51,90.33,43.85
11742,2018-12-15 22:19:00,46.59,90.77,44.05
11743,2018-12-15 22:29:00,46.67,91.68,44.39
11744,2018-12-15 22:39:00,46.28,91.24,43.88
11745,2018-12-15 22:49:00,46.36,91.62,44.07
11746,2018-12-15 22:59:00,46.20,90.83,43.69
11747,2018-12-15 23:09:00,45.89,90.77,43.37
11748,2018-12-15 23:19:00,45.59,90.31,42.93
11749,2018-12-15 23:29:00,45.51,91.51,43.20
11750,2018-12-15 23:39:00,45.20,90.66,42.65
11751,2018-12-15 23:49:00,44.89,91.05,42.45
11752,2018-12-15 23:59:00,44.97,91.40,42.63
11753,2018-12-16 0:09:00,44.97,91.87,42.76
11754,2018-12-16 0:19:00,45.51,93.07,43.64
11755,2018-12-16 0:29:00,45.43,91.10,43.00
11756,2018-12-16 0:39:00,45.12,91.07,42.69
11757,2018-12-16 0:49:00,44.97,91.40,42.63
11758,2018-12-16 0:59:00,44.74,91.02,42.29
11759,2018-12-16 1:09:00,44.43,91.32,42.07
11760,2018-12-16 1:19:00,44.35,91.73,42.11
11761,2018-12-16 1:29:00,44.35,91.73,42.11
11762,2018-12-16 1:39:00,44.20,91.35,41.85
11763,2018-12-16 1:49:00,43.96,91.68,41.71
11764,2018-12-16 1:59:00,43.81,90.88,41.33
11765,2018-12-16 2:09:00,43.42,91.18,41.04
11766,2018-12-16 2:19:00,43.11,91.18,40.73
11767,2018-12-16 2:29:00,43.04,91.13,40.64
11768,2018-12-16 2:39:00,42.73,92.36,40.68
11769,2018-12-16 2:49:00,42.57,92.25,40.49
11770,2018-12-16 2:59:00,42.57,93.10,40.73
11771,2018-12-16 3:09:00,42.57,92.33,40.52
11772,2018-12-16 3:19:00,42.42,91.81,40.22
11773,2018-12-16 3:29:00,42.11,91.84,39.92
11774,2018-12-16 3:39:00,42.11,91.43,39.80
11775,2018-12-16 3:49:00,41.80,91.79,39.60
11776,2018-12-16 3:59:00,41.72,92.55,39.73
11777,2018-12-16 4:09:00,41.49,92.17,39.40
11778,2018-12-16 4:19:00,41.34,92.06,39.22
11779,2018-12-16 4:29:00,41.34,92.91,39.45
11780,2018-12-16 4:39:00,40.95,91.65,38.72
11781,2018-12-16 4:49:00,40.72,92.03,38.59
11782,2018-12-16 4:59:00,40.57,92.03,38.44
11783,2018-12-16 5:09:00,40.41,92.36,38.38
11784,2018-12-16 5:19:00,40.33,92.39,38.31
11785,2018-12-16 5:29:00,40.33,92.77,38.42
11786,2018-12-16 5:39:00,40.49,93.23,38.70
11787,2018-12-16 5:49:00,40.49,92.74,38.56
11788,2018-12-16 5:59:00,40.33,92.74,38.41
11789,2018-12-16 6:09:00,40.18,92.33,38.14
11790,2018-12-16 6:19:00,39.87,92.74,37.95
11791,2018-12-16 6:29:00,39.87,93.53,38.16
11792,2018-12-16 6:39:00,39.72,92.25,37.66
11793,2018-12-16 6:49:00,39.72,93.07,37.88
11794,2018-12-16 6:59:00,39.64,92.66,37.70
11795,2018-12-16 7:09:00,39.72,93.50,38.00
11796,2018-12-16 7:19:00,39.79,93.48,38.07
11797,2018-12-16 7:29:00,40.10,93.91,38.50
11798,2018-12-16 7:39:00,40.57,93.64,38.88
11799,2018-12-16 7:49:00,41.26,94.45,39.80
11800,2018-12-16 7:59:00,41.96,94.18,40.41
11801,2018-12-16 8:09:00,42.96,94.75,41.57
11802,2018-12-16 8:19:00,44.43,94.53,42.97
11803,2018-12-16 8:29:00,46.05,93.99,44.43
11804,2018-12-16 8:39:00,47.52,93.40,45.72
11805,2018-12-16 8:49:00,48.98,92.39,46.89
11806,2018-12-16 8:59:00,50.45,90.50,47.80
11807,2018-12-16 9:09:00,51.69,86.56,47.83
11808,2018-12-16 9:19:00,53.15,88.45,49.86
11809,2018-12-16 9:29:00,54.54,88.12,51.12
11810,2018-12-16 9:39:00,55.86,85.83,51.71
11811,2018-12-16 9:49:00,57.17,84.17,52.46
11812,2018-12-16 9:59:00,58.56,83.58,53.63
11813,2018-12-16 10:09:00,59.87,83.21,54.80
11814,2018-12-16 10:19:00,60.95,82.59,55.65
11815,2018-12-16 10:29:00,62.11,78.58,55.41
11816,2018-12-16 10:39:00,62.57,76.38,55.07
11817,2018-12-16 10:49:00,62.42,78.78,55.78
11818,2018-12-16 10:59:00,63.35,75.15,55.38
11819,2018-12-16 11:09:00,63.96,75.74,56.19
11820,2018-12-16 11:19:00,63.73,75.30,55.80
11821,2018-12-16 11:29:00,63.66,76.96,56.33
11822,2018-12-16 11:39:00,64.74,73.92,56.26
11823,2018-12-16 11:49:00,65.20,71.27,55.70
11824,2018-12-16 11:59:00,65.51,71.24,55.98
11825,2018-12-16 12:09:00,65.66,71.77,56.34
11826,2018-12-16 12:19:00,65.82,74.63,57.57
11827,2018-12-16 12:29:00,66.51,73.72,57.90
11828,2018-12-16 12:39:00,66.90,74.63,58.61
11829,2018-12-16 12:49:00,65.66,76.38,58.07
11830,2018-12-16 12:59:00,64.74,74.51,56.48
11831,2018-12-16 13:09:00,64.43,76.29,56.84
11832,2018-12-16 13:19:00,64.50,74.95,56.42
11833,2018-12-16 13:29:00,64.66,73.54,56.05
11834,2018-12-16 13:39:00,64.58,73.39,55.92
11835,2018-12-16 13:49:00,64.04,76.09,56.39
11836,2018-12-16 13:59:00,63.42,78.90,56.80
11837,2018-12-16 14:09:00,63.42,78.38,56.61
11838,2018-12-16 14:19:00,63.35,81.56,57.64
11839,2018-12-16 14:29:00,63.66,79.65,57.28
11840,2018-12-16 14:39:00,63.50,79.67,57.14
11841,2018-12-16 14:49:00,63.19,80.22,57.03
11842,2018-12-16 14:59:00,62.81,79.70,56.48
11843,2018-12-16 15:09:00,62.73,81.33,56.96
11844,2018-12-16 15:19:00,62.57,80.56,56.55
11845,2018-12-16 15:29:00,62.11,81.39,56.38
11846,2018-12-16 15:39:00,61.42,81.65,55.79
11847,2018-12-16 15:49:00,60.64,82.56,55.34
11848,2018-12-16 15:59:00,59.87,83.64,54.94
11849,2018-12-16 16:09:00,58.95,83.98,54.14
11850,2018-12-16 16:19:00,58.10,84.85,53.59
11851,2018-12-16 16:29:00,57.32,85.07,52.91
11852,2018-12-16 16:39:00,56.63,85.38,52.32
11853,2018-12-16 16:49:00,55.86,86.28,51.85
11854,2018-12-16 16:59:00,55.32,87.06,51.56
11855,2018-12-16 17:09:00,55.16,88.20,51.76
11856,2018-12-16 17:19:00,54.85,88.26,51.47
11857,2018-12-16 17:29:00,54.54,88.65,51.29
11858,2018-12-16 17:39:00,54.47,89.48,51.46
11859,2018-12-16 17:49:00,54.31,89.45,51.30
11860,2018-12-16 17:59:00,54.23,89.34,51.19
11861,2018-12-16 18:09:00,53.93,88.87,50.74
11862,2018-12-16 18:19:00,53.77,89.81,50.88
11863,2018-12-16 18:29:00,53.54,89.67,50.60
11864,2018-12-16 18:39:00,53.23,89.20,50.16
11865,2018-12-16 18:49:00,52.92,89.59,49.97
11866,2018-12-16 18:59:00,52.69,89.53,49.72
11867,2018-12-16 19:09:00,52.23,89.48,49.25
11868,2018-12-16 19:19:00,51.92,90.80,49.34
11869,2018-12-16 19:29:00,51.76,90.25,49.02
11870,2018-12-16 19:39:00,51.45,91.05,48.95
11871,2018-12-16 19:49:00,51.45,91.13,48.98
11872,2018-12-16 19:59:00,51.38,91.13,48.90
11873,2018-12-16 20:09:00,51.45,91.57,49.10
11874,2018-12-16 20:19:00,51.45,91.46,49.07
11875,2018-12-16 20:29:00,51.30,91.13,48.82
11876,2018-12-16 20:39:00,51.22,91.43,48.83
11877,2018-12-16 20:49:00,51.22,91.84,48.95
11878,2018-12-16 20:59:00,51.30,91.84,49.03
11879,2018-12-16 21:09:00,51.15,91.51,48.78
11880,2018-12-16 21:19:00,50.84,91.38,48.44
11881,2018-12-16 21:29:00,50.76,91.87,48.50
11882,2018-12-16 21:39:00,50.61,90.91,48.07
11883,2018-12-16 21:49:00,50.30,91.81,48.03
11884,2018-12-16 21:59:00,50.30,92.14,48.12
11885,2018-12-16 22:09:00,50.30,92.17,48.13
11886,2018-12-16 22:19:00,50.45,92.61,48.41
11887,2018-12-16 22:29:00,50.30,92.14,48.12
11888,2018-12-16 22:39:00,50.30,92.22,48.15
11889,2018-12-16 22:49:00,50.30,93.40,48.48
11890,2018-12-16 22:59:00,50.53,93.01,48.60
11891,2018-12-16 23:09:00,50.76,93.07,48.85
11892,2018-12-16 23:19:00,50.91,93.53,49.14
11893,2018-12-16 23:29:00,51.30,93.99,49.65
11894,2018-12-16 23:39:00,51.61,93.59,49.84
11895,2018-12-16 23:49:00,51.92,93.26,50.05
11896,2018-12-16 23:59:00,51.84,92.80,49.84
11897,2018-12-17 0:09:00,51.69,92.39,49.57
11898,2018-12-17 0:19:00,51.45,92.39,49.34
11899,2018-12-17 0:29:00,51.15,91.51,48.78
11900,2018-12-17 0:39:00,50.61,92.22,48.45
11901,2018-12-17 0:49:00,50.53,93.01,48.60
11902,2018-12-17 0:59:00,50.45,92.61,48.41
11903,2018-12-17 1:09:00,50.45,93.45,48.65
11904,2018-12-17 1:19:00,50.68,93.91,49.01
11905,2018-12-17 1:29:00,51.22,94.40,49.69
11906,2018-12-17 1:39:00,51.45,93.96,49.80
11907,2018-12-17 1:49:00,51.76,94.02,50.12
11908,2018-12-17 1:59:00,51.76,93.61,50.00
11909,2018-12-17 2:09:00,51.61,93.23,49.74
11910,2018-12-17 2:19:00,51.53,93.15,49.64
11911,2018-12-17 2:29:00,51.53,93.20,49.66
11912,2018-12-17 2:39:00,51.45,93.20,49.58
11913,2018-12-17 2:49:00,51.38,93.61,49.62
11914,2018-12-17 2:59:00,51.38,93.56,49.60
11915,2018-12-17 3:09:00,51.53,94.37,49.99
11916,2018-12-17 3:19:00,51.76,93.99,50.11
11917,2018-12-17 3:29:00,51.76,93.64,50.01
11918,2018-12-17 3:39:00,51.92,94.05,50.28
11919,2018-12-17 3:49:00,52.07,94.94,50.69
11920,2018-12-17 3:59:00,54.85,94.94,53.46
11921,2018-12-17 4:09:00,54.78,91.92,52.50
11922,2018-12-17 4:19:00,54.47,91.87,52.18
11923,2018-12-17 4:29:00,54.23,91.84,51.94
11924,2018-12-17 4:39:00,54.16,92.25,51.98
11925,2018-12-17 4:49:00,54.00,92.22,51.82
11926,2018-12-17 4:59:00,53.77,92.66,51.72
11927,2018-12-17 5:09:00,53.46,92.25,51.29
11928,2018-12-17 5:19:00,53.31,92.61,51.25
11929,2018-12-17 5:29:00,53.00,92.96,51.04
11930,2018-12-17 5:39:00,52.84,92.93,50.88
11931,2018-12-17 5:49:00,52.61,92.50,50.52
11932,2018-12-17 5:59:00,52.23,92.82,50.24
11933,2018-12-17 6:09:00,51.84,92.42,49.73
11934,2018-12-17 6:19:00,51.30,91.95,49.06
11935,2018-12-17 6:29:00,51.15,93.10,49.24
11936,2018-12-17 6:39:00,51.07,93.10,49.16
11937,2018-12-17 6:49:00,50.91,93.88,49.24
11938,2018-12-17 6:59:00,50.99,93.96,49.34
11939,2018-12-17 7:09:00,51.15,94.32,49.59
11940,2018-12-17 7:19:00,51.45,94.80,50.04
11941,2018-12-17 7:29:00,51.84,94.86,50.44
11942,2018-12-17 7:39:00,52.38,95.34,51.11
11943,2018-12-17 7:49:00,52.84,95.05,51.49
11944,2018-12-17 7:59:00,53.31,95.07,51.96
11945,2018-12-17 8:09:00,53.85,95.15,52.52
11946,2018-12-17 8:19:00,54.31,94.40,52.76
11947,2018-12-17 8:29:00,55.08,94.51,53.56
11948,2018-12-17 8:39:00,55.62,93.80,53.90
11949,2018-12-17 8:49:00,56.32,93.50,54.50
11950,2018-12-17 8:59:00,57.01,92.25,54.82
11951,2018-12-17 9:09:00,57.25,92.28,55.06
11952,2018-12-17 9:19:00,57.56,92.74,55.50
11953,2018-12-17 9:29:00,58.79,91.65,56.40
11954,2018-12-17 9:39:00,59.41,90.88,56.78
11955,2018-12-17 9:49:00,60.03,90.55,57.29
11956,2018-12-17 9:59:00,60.41,89.34,57.29
11957,2018-12-17 10:09:00,60.80,89.40,57.69
11958,2018-12-17 10:19:00,61.26,88.18,57.77
11959,2018-12-17 10:29:00,61.80,86.62,57.80
11960,2018-12-17 10:39:00,62.42,87.45,58.68
11961,2018-12-17 10:49:00,62.42,86.56,58.39
11962,2018-12-17 10:59:00,62.57,86.28,58.45
11963,2018-12-17 11:09:00,62.73,85.78,58.44
11964,2018-12-17 11:19:00,62.42,86.56,58.39
11965,2018-12-17 11:29:00,62.03,85.64,57.71
11966,2018-12-17 11:39:00,62.73,86.73,58.75
11967,2018-12-17 11:49:00,63.96,88.09,60.41
11968,2018-12-17 11:59:00,64.04,85.16,59.53
11969,2018-12-17 12:09:00,63.35,85.41,58.93
11970,2018-12-17 12:19:00,63.19,87.12,59.33
11971,2018-12-17 12:29:00,63.04,86.31,58.92
11972,2018-12-17 12:39:00,63.19,84.62,58.52
11973,2018-12-17 12:49:00,63.27,85.83,58.99
11974,2018-12-17 12:59:00,63.27,85.95,59.03
11975,2018-12-17 13:09:00,63.19,86.70,59.20
11976,2018-12-17 13:19:00,62.88,87.20,59.06
11977,2018-12-17 13:29:00,63.35,87.15,59.49
11978,2018-12-17 13:39:00,63.50,86.70,59.50
11979,2018-12-17 13:49:00,62.73,85.86,58.47
11980,2018-12-17 13:59:00,61.96,87.51,58.24
11981,2018-12-17 14:09:00,61.49,89.17,58.31
11982,2018-12-17 14:19:00,61.26,89.97,58.33
11983,2018-12-17 14:29:00,61.11,90.72,58.41
11984,2018-12-17 14:39:00,61.26,90.72,58.56
11985,2018-12-17 14:49:00,61.34,91.16,58.77
11986,2018-12-17 14:59:00,61.34,91.60,58.91
11987,2018-12-17 15:09:00,61.49,90.33,58.67
11988,2018-12-17 15:19:00,61.65,90.88,58.99
11989,2018-12-17 15:29:00,61.42,90.42,58.62
11990,2018-12-17 15:39:00,61.34,90.86,58.68
11991,2018-12-17 15:49:00,61.11,89.97,58.18
11992,2018-12-17 15:59:00,61.03,90.39,58.23
11993,2018-12-17 16:09:00,60.88,90.36,58.07
11994,2018-12-17 16:19:00,60.88,90.66,58.16
11995,2018-12-17 16:29:00,60.72,91.18,58.17
11996,2018-12-17 16:39:00,60.41,91.57,57.98
11997,2018-12-17 16:49:00,60.03,91.51,57.58
11998,2018-12-17 16:59:00,59.79,91.79,57.43
11999,2018-12-17 17:09:00,59.56,91.87,57.23
12000,2018-12-17 17:19:00,59.18,92.22,56.95
12001,2018-12-17 17:29:00,59.02,92.11,56.77
12002,2018-12-17 17:39:00,58.64,92.14,56.39
12003,2018-12-17 17:49:00,58.33,92.52,56.20
12004,2018-12-17 17:59:00,58.25,92.52,56.12
12005,2018-12-17 18:09:00,58.25,92.82,56.21
12006,2018-12-17 18:19:00,58.25,93.34,56.37
12007,2018-12-17 18:29:00,58.40,93.29,56.50
12008,2018-12-17 18:39:00,58.40,93.29,56.50
12009,2018-12-17 18:49:00,58.48,93.40,56.61
12010,2018-12-17 18:59:00,58.40,93.37,56.53
12011,2018-12-17 19:09:00,58.33,92.85,56.30
12012,2018-12-17 19:19:00,57.94,92.47,55.80
12013,2018-12-17 19:29:00,57.71,93.23,55.80
12014,2018-12-17 19:39:00,57.63,93.67,55.85
12015,2018-12-17 19:49:00,57.63,94.05,55.96
12016,2018-12-17 19:59:00,57.63,94.45,56.08
12017,2018-12-17 20:09:00,57.86,94.53,56.34
12018,2018-12-17 20:19:00,57.79,94.53,56.26
12019,2018-12-17 20:29:00,57.71,93.64,55.92
12020,2018-12-17 20:39:00,57.40,93.59,55.60
12021,2018-12-17 20:49:00,57.32,93.64,55.54
12022,2018-12-17 20:59:00,56.78,93.10,54.84
12023,2018-12-17 21:09:00,56.40,93.07,54.45
12024,2018-12-17 21:19:00,56.17,93.04,54.21
12025,2018-12-17 21:29:00,55.70,92.96,53.72
12026,2018-12-17 21:39:00,55.24,93.26,53.35
12027,2018-12-17 21:49:00,55.08,93.67,53.32
12028,2018-12-17 21:59:00,54.78,93.69,53.02
12029,2018-12-17 22:09:00,54.62,93.67,52.86
12030,2018-12-17 22:19:00,54.62,94.02,52.96
12031,2018-12-17 22:29:00,54.70,94.86,53.28
12032,2018-12-17 22:39:00,54.85,95.34,53.57
12033,2018-12-17 22:49:00,55.24,95.40,53.97
12034,2018-12-17 22:59:00,55.62,95.45,54.37
12035,2018-12-17 23:09:00,55.93,95.50,54.70
12036,2018-12-17 23:19:00,55.78,94.64,54.29
12037,2018-12-17 23:29:00,55.16,93.29,53.28
12038,2018-12-17 23:39:00,54.39,92.80,52.37
12039,2018-12-17 23:49:00,53.62,93.07,51.69
12040,2018-12-17 23:59:00,53.39,94.24,51.79
12041,2018-12-18 0:09:00,53.08,94.24,51.49
12042,2018-12-18 0:19:00,52.92,93.42,51.10
12043,2018-12-18 0:29:00,52.30,93.67,50.56
12044,2018-12-18 0:39:00,51.61,93.18,49.72
12045,2018-12-18 0:49:00,51.15,93.50,49.36
12046,2018-12-18 0:59:00,50.91,93.86,49.23
12047,2018-12-18 1:09:00,50.30,93.40,48.48
12048,2018-12-18 1:19:00,49.99,93.80,48.29
12049,2018-12-18 1:29:00,49.83,94.13,48.23
12050,2018-12-18 1:39:00,49.52,94.10,47.92
12051,2018-12-18 1:49:00,49.22,94.10,47.61
12052,2018-12-18 1:59:00,48.98,94.42,47.47
12053,2018-12-18 2:09:00,49.06,95.26,47.78
12054,2018-12-18 2:19:00,49.52,95.72,48.37
12055,2018-12-18 2:29:00,49.45,95.26,48.17
12056,2018-12-18 2:39:00,49.22,94.91,47.84
12057,2018-12-18 2:49:00,49.14,94.86,47.75
12058,2018-12-18 2:59:00,48.98,94.83,47.58
12059,2018-12-18 3:09:00,48.67,94.78,47.26
12060,2018-12-18 3:19:00,48.29,94.72,46.86
12061,2018-12-18 3:29:00,48.06,94.75,46.64
12062,2018-12-18 3:39:00,47.75,94.70,46.32
12063,2018-12-18 3:49:00,47.44,95.02,46.10
12064,2018-12-18 3:59:00,47.36,95.40,46.13
12065,2018-12-18 4:09:00,47.36,95.45,46.14
12066,2018-12-18 4:19:00,47.05,94.97,45.70
12067,2018-12-18 4:29:00,46.90,94.88,45.52
12068,2018-12-18 4:39:00,46.67,94.94,45.31
12069,2018-12-18 4:49:00,46.59,94.91,45.22
12070,2018-12-18 4:59:00,46.51,95.72,45.37
12071,2018-12-18 5:09:00,46.51,95.72,45.37
12072,2018-12-18 5:19:00,46.28,94.88,44.91
12073,2018-12-18 5:29:00,46.13,94.80,44.73
12074,2018-12-18 5:39:00,45.89,95.18,44.61
12075,2018-12-18 5:49:00,45.89,94.78,44.50
12076,2018-12-18 5:59:00,45.82,95.15,44.52
12077,2018-12-18 6:09:00,45.51,95.15,44.22
12078,2018-12-18 6:19:00,45.35,95.15,44.06
12079,2018-12-18 6:29:00,45.12,94.70,43.70
12080,2018-12-18 6:39:00,44.81,95.07,43.50
12081,2018-12-18 6:49:00,44.66,95.40,43.44
12082,2018-12-18 6:59:00,44.50,94.97,43.16
12083,2018-12-18 7:09:00,44.50,95.77,43.39
12084,2018-12-18 7:19:00,44.58,96.15,43.56
12085,2018-12-18 7:29:00,44.74,95.85,43.64
12086,2018-12-18 7:39:00,44.97,96.60,44.07
12087,2018-12-18 7:49:00,46.13,98.05,45.62
12088,2018-12-18 7:59:00,46.82,97.70,46.22
12089,2018-12-18 8:09:00,48.29,97.97,47.76
12090,2018-12-18 8:19:00,49.22,97.73,48.62
12091,2018-12-18 8:29:00,50.45,97.11,49.68
12092,2018-12-18 8:39:00,51.69,96.50,50.74
12093,2018-12-18 8:49:00,52.69,94.15,51.08
12094,2018-12-18 8:59:00,53.62,94.29,52.04
12095,2018-12-18 9:09:00,54.70,92.80,52.68
12096,2018-12-18 9:19:00,55.70,90.50,52.99
12097,2018-12-18 9:29:00,56.78,90.64,54.10
12098,2018-12-18 9:39:00,57.71,89.92,54.80
12099,2018-12-18 9:49:00,58.64,90.36,55.85
12100,2018-12-18 9:59:00,59.33,88.01,55.81
12101,2018-12-18 10:09:00,60.18,88.57,56.82
12102,2018-12-18 10:19:00,60.80,85.95,56.60
12103,2018-12-18 10:29:00,61.18,83.38,56.14
12104,2018-12-18 10:39:00,61.57,83.98,56.72
12105,2018-12-18 10:49:00,62.11,83.95,57.24
12106,2018-12-18 10:59:00,62.88,84.99,58.34
12107,2018-12-18 11:09:00,63.19,83.18,58.04
12108,2018-12-18 11:19:00,63.73,85.58,59.37
12109,2018-12-18 11:29:00,63.96,82.42,58.54
12110,2018-12-18 11:39:00,64.20,81.53,58.46
12111,2018-12-18 11:49:00,64.66,80.39,58.52
12112,2018-12-18 11:59:00,64.81,79.44,58.34
12113,2018-12-18 12:09:00,65.20,79.44,58.72
12114,2018-12-18 12:19:00,65.28,78.67,58.52
12115,2018-12-18 12:29:00,65.43,78.23,58.51
12116,2018-12-18 12:39:00,65.89,75.94,58.13
12117,2018-12-18 12:49:00,66.05,77.74,58.94
12118,2018-12-18 12:59:00,66.05,75.45,58.10
12119,2018-12-18 13:09:00,65.89,76.81,58.45
12120,2018-12-18 13:19:00,66.05,78.29,59.13
12121,2018-12-18 13:29:00,65.82,79.13,59.21
12122,2018-12-18 13:39:00,65.97,81.33,60.13
12123,2018-12-18 13:49:00,65.82,79.50,59.34
12124,2018-12-18 13:59:00,65.82,79.50,59.34
12125,2018-12-18 14:09:00,65.59,77.34,58.34
12126,2018-12-18 14:19:00,65.51,78.52,58.69
12127,2018-12-18 14:29:00,64.97,79.53,58.52
12128,2018-12-18 14:39:00,64.89,78.44,58.06
12129,2018-12-18 14:49:00,64.50,79.47,58.05
12130,2018-12-18 14:59:00,64.04,79.36,57.56
12131,2018-12-18 15:09:00,63.66,82.36,58.22
12132,2018-12-18 15:19:00,63.35,82.76,58.05
12133,2018-12-18 15:29:00,62.88,81.82,57.28
12134,2018-12-18 15:39:00,62.42,82.67,57.11
12135,2018-12-18 15:49:00,61.88,81.71,56.26
12136,2018-12-18 15:59:00,61.26,83.07,56.11
12137,2018-12-18 16:09:00,60.80,85.50,56.45
12138,2018-12-18 16:19:00,60.03,85.83,55.80
12139,2018-12-18 16:29:00,59.10,86.28,55.04
12140,2018-12-18 16:39:00,58.17,86.59,54.22
12141,2018-12-18 16:49:00,57.17,87.29,53.45
12142,2018-12-18 16:59:00,56.32,87.62,52.72
12143,2018-12-18 17:09:00,55.32,87.48,51.69
12144,2018-12-18 17:19:00,54.62,89.06,51.49
12145,2018-12-18 17:29:00,54.08,89.42,51.06
12146,2018-12-18 17:39:00,53.62,89.37,50.59
12147,2018-12-18 17:49:00,53.08,89.70,50.16
12148,2018-12-18 17:59:00,52.54,90.06,49.73
12149,2018-12-18 18:09:00,51.92,89.53,48.96
12150,2018-12-18 18:19:00,51.30,90.61,48.67
12151,2018-12-18 18:29:00,51.15,91.10,48.66
12152,2018-12-18 18:39:00,50.76,91.35,48.35
12153,2018-12-18 18:49:00,50.37,91.70,48.07
12154,2018-12-18 18:59:00,49.99,91.65,47.67
12155,2018-12-18 19:09:00,49.60,91.60,47.28
12156,2018-12-18 19:19:00,49.45,92.42,47.36
12157,2018-12-18 19:29:00,49.22,92.03,47.02
12158,2018-12-18 19:39:00,49.22,92.47,47.14
12159,2018-12-18 19:49:00,49.14,92.82,47.17
